""
epoch,train_acc,test_acc
65,0.90222,0.9131
66,0.90358,0.9212
67,0.90248,0.9014
68,0.90326,0.9124
69,0.90252,0.9141
70,0.9045,0.9095
71,0.90146,0.9036
72,0.90172,0.9105
73,0.90234,0.9072
74,0.90128,0.9106
75,0.90062,0.9101
76,0.90224,0.9003
77,0.90058,0.9043
78,0.90164,0.9157
79,0.90256,0.9133
80,0.89988,0.8836
81,0.90198,0.9062
82,0.90416,0.9076
83,0.9015,0.9089
84,0.90268,0.9103
85,0.90192,0.9166
86,0.9017,0.8923
87,0.90316,0.9076
88,0.9011,0.8923
89,0.90296,0.9027
90,0.90448,0.9106
91,0.90512,0.9162
92,0.90502,0.9047
93,0.90562,0.8893
94,0.90582,0.9052
95,0.90534,0.8869
96,0.90524,0.91
97,0.9062,0.9072
98,0.90564,0.9103
99,0.9074,0.9151
100,0.9048,0.9136
101,0.90898,0.8915
102,0.9059,0.9001
103,0.90764,0.9037
104,0.90708,0.9093
105,0.90794,0.9084
106,0.90706,0.9046
107,0.90662,0.885
108,0.90954,0.9049
109,0.91044,0.9052
110,0.90552,0.8926
111,0.91028,0.9012
112,0.90748,0.911
113,0.90776,0.9061
114,0.90872,0.9099
115,0.90964,0.9085
116,0.90982,0.9096
117,0.90996,0.9125
118,0.91056,0.9146
119,0.91116,0.9135
120,0.90932,0.9187
121,0.93904,0.9421
122,0.94728,0.9477
123,0.94908,0.9449
124,0.95304,0.9451
125,0.95496,0.9452
126,0.957,0.9461
127,0.95588,0.9444
128,0.9572,0.9448
129,0.95906,0.941
130,0.95694,0.9443
131,0.95932,0.9433
132,0.95858,0.9416
133,0.9589,0.9442
134,0.96148,0.9431
135,0.96102,0.9458
136,0.96008,0.9434
137,0.9603,0.9462
138,0.9614,0.9448
139,0.96118,0.9456
140,0.96202,0.9446
141,0.96176,0.9478
142,0.9624,0.9443
143,0.96122,0.9436
144,0.96376,0.9434
145,0.96162,0.9436
146,0.96094,0.9422
147,0.9617,0.9449
148,0.96464,0.9462
149,0.9611,0.9428
150,0.96258,0.9436
151,0.96378,0.9451
152,0.96168,0.9402
153,0.96158,0.9421
154,0.96256,0.9412
155,0.96038,0.9442
156,0.9624,0.9449
157,0.96416,0.9458
158,0.96268,0.9437
159,0.96256,0.9386
160,0.96342,0.9449
161,0.97146,0.9504
162,0.97488,0.9525
163,0.97478,0.9509
164,0.97696,0.9523
165,0.97662,0.9511
166,0.97716,0.9511
167,0.97812,0.9516
168,0.97738,0.951
169,0.97768,0.9526
170,0.97796,0.9516
171,0.97924,0.9516
172,0.97932,0.953
173,0.97844,0.9524
174,0.9788,0.9534
175,0.97792,0.9533
176,0.97962,0.9531
177,0.97918,0.9519
178,0.97956,0.9534
179,0.98034,0.953
180,0.97982,0.9519
181,0.97932,0.952
182,0.98072,0.9523
183,0.97904,0.9527
184,0.97954,0.9524
185,0.97972,0.9532
186,0.98044,0.9529
187,0.97996,0.9515
188,0.97994,0.9505
189,0.98102,0.9519
190,0.97992,0.9531
191,0.97974,0.9533
192,0.98044,0.9534
193,0.98136,0.9524
194,0.98104,0.9519
195,0.98188,0.9526
196,0.98082,0.9546
197,0.98198,0.9545
198,0.98056,0.952
199,0.98152,0.9515
200,0.98042,0.9531
""
epoch,train_acc,test_acc
1,0.41588,0.4503
2,0.60174,0.6156
3,0.66166,0.6575
4,0.69782,0.688
5,0.72892,0.7286
6,0.74364,0.7784
7,0.75984,0.7878
8,0.76572,0.713
9,0.77462,0.76
10,0.77752,0.7863
11,0.78178,0.7444
12,0.7859,0.7723
13,0.7886,0.7515
14,0.7915,0.7023
15,0.79098,0.8007
16,0.7955,0.7902
17,0.79966,0.7505
18,0.79688,0.8056
19,0.80458,0.7856
20,0.80292,0.7872
21,0.8062,0.8143
22,0.80466,0.7932
23,0.80618,0.8022
24,0.80972,0.7973
25,0.81014,0.8231
26,0.8101,0.8215
27,0.81164,0.7825
28,0.81134,0.8252
29,0.81086,0.8024
30,0.81394,0.8175
31,0.81424,0.7777
32,0.81622,0.7638
33,0.81324,0.8133
34,0.81904,0.7832
35,0.81738,0.8258
36,0.81966,0.7849
37,0.81888,0.7934
38,0.82008,0.8361
39,0.8171,0.8195
40,0.8196,0.8252
41,0.81692,0.8354
42,0.82098,0.7941
43,0.81758,0.8104
44,0.82244,0.7811
45,0.82202,0.812
46,0.82122,0.8425
47,0.82538,0.8252
48,0.82134,0.8121
49,0.82124,0.8272
